ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.1115,-90.8200,1.361e-09,1.339e-09,1.316e-09,1.294e-09,1.272e-09,1.227e-09,1.183e-09,1.181e-09,1.138e-09,1.1e-09,1.064e-09,1.024e-09,9.534e-10,8.605e-10,7.328e-10,5.135e-10,9.367e-11,6.701e-11,6.547e-11,5.611e-11,4.978e-11,4.795e-11,4.231e-11,3.266e-11,3.868e-11,4.458e-11,4.308e-11,5.047e-11,1.244e-10,2.159e-10,1020,1015,1010,1005,1000,990,980,979.7,970,960,945,925,900,875,850,825,800,770,766,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1747,0.1859,0.1978,0.2157,0.2402,0.272,0.3023,0.3339,0.367,0.4016,0.4392,1.773,1.811,1.871,1.931,2.008,2.086,2.18,2.258,2.338,2.414,2.519,2.615,1.025,-127.3,1.652e+15,2.678e+15
1,0,38.2287,-90.8681,1.664e-09,1.612e-09,1.561e-09,1.51e-09,1.458e-09,1.356e-09,1.291e-09,1.253e-09,1.152e-09,1.095e-09,1.049e-09,9.846e-10,8.59e-10,7.729e-10,6.252e-10,3.479e-10,9.291e-11,6.732e-11,5.553e-11,5.258e-11,4.874e-11,4.747e-11,4.282e-11,3.285e-11,3.859e-11,4.415e-11,4.354e-11,4.762e-11,1.204e-10,2.202e-10,1020,1015,1010,1005,1000,990,983.7,980,970,960,945,925,900,875,850,825,800,770,740,723,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1482,0.1518,0.1615,0.1714,0.1864,0.2069,0.2335,0.2586,0.2848,0.3121,0.3407,0.3718,0.4046,1.968,1.999,2.051,2.117,2.185,2.266,2.335,2.405,2.471,2.562,2.643,0.9669,-133.8,1.758e+15,2.466e+15
2,0,38.3457,-90.9164,2.243e-09,2.149e-09,2.055e-09,1.962e-09,1.868e-09,1.68e-09,1.609e-09,1.492e-09,1.314e-09,1.233e-09,1.172e-09,9.917e-10,8.066e-10,7.286e-10,4.898e-10,2.168e-10,9.095e-11,6.732e-11,6.661e-11,5.535e-11,4.83e-11,4.672e-11,4.249e-11,3.274e-11,3.843e-11,4.326e-11,4.468e-11,4.468e-11,1.116e-10,2.202e-10,1020,1015,1010,1005,1000,990,986.4,980,970,960,945,925,900,875,850,825,800,771,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1301,0.1351,0.1431,0.1513,0.1637,0.1807,0.2026,0.223,0.2443,0.2665,0.2898,2.033,2.034,2.066,2.111,2.155,2.213,2.271,2.342,2.402,2.463,2.52,2.6,2.667,0.923,-141,2.374e+15,2.471e+15
3,0,38.4627,-90.9647,2.991e-09,2.86e-09,2.728e-09,2.597e-09,2.466e-09,2.204e-09,2.131e-09,1.942e-09,1.7e-09,1.611e-09,1.536e-09,1.288e-09,1.008e-09,9.16e-10,5.293e-10,1.99e-10,9.355e-11,7.381e-11,6.76e-11,5.569e-11,4.768e-11,4.535e-11,4.317e-11,3.379e-11,3.803e-11,4.161e-11,4.526e-11,4.238e-11,1.023e-10,2.147e-10,1020,1015,1010,1005,1000,990,987.3,980,970,960,945,925,900,875,850,825,800,778,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1336,0.1389,0.1464,0.154,0.1656,0.1814,0.2019,0.2209,0.2407,0.2615,0.2831,2.064,2.072,2.103,2.145,2.187,2.242,2.298,2.366,2.423,2.481,2.536,2.612,2.675,0.8951,-148.8,1.844e+15,2.581e+15
4,0,38.5796,-91.0133,2.668e-09,2.557e-09,2.445e-09,2.333e-09,2.221e-09,1.998e-09,1.954e-09,1.774e-09,1.57e-09,1.493e-09,1.425e-09,1.306e-09,9.81e-10,8.872e-10,4.829e-10,1.875e-10,9.449e-11,7.946e-11,6.808e-11,5.573e-11,4.724e-11,4.482e-11,4.378e-11,3.451e-11,3.765e-11,3.991e-11,4.63e-11,4.085e-11,9.13e-11,2.128e-10,1020,1015,1010,1005,1000,990,988.1,980,970,960,945,925,900,875,850,825,800,784,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1398,0.1457,0.1532,0.1609,0.1725,0.1885,0.2092,0.2283,0.2482,0.2691,0.2909,2.055,2.07,2.101,2.144,2.186,2.241,2.297,2.365,2.422,2.48,2.536,2.612,2.675,0.8849,-156.9,1.315e+15,2.531e+15
5,0,38.6966,-91.0620,2.224e-09,2.131e-09,2.038e-09,1.945e-09,1.852e-09,1.666e-09,1.59e-09,1.481e-09,1.307e-09,1.237e-09,1.181e-09,1.119e-09,8.745e-10,7.727e-10,4.045e-10,1.758e-10,9.449e-11,6.873e-11,6.796e-11,5.526e-11,4.659e-11,4.385e-11,4.508e-11,3.612e-11,3.7e-11,3.821e-11,4.665e-11,3.922e-11,8.253e-11,2.085e-10,1020,1015,1010,1005,1000,990,986,980,970,960,945,925,900,875,850,825,800,771,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1599,0.165,0.1735,0.1823,0.1955,0.2137,0.2372,0.259,0.2818,0.3056,0.3305,1.999,2.001,2.035,2.082,2.129,2.189,2.251,2.325,2.386,2.449,2.509,2.592,2.662,0.8929,-165,1.546e+15,2.396e+15
6,0,38.8135,-91.1108,1.968e-09,1.887e-09,1.806e-09,1.725e-09,1.644e-09,1.482e-09,1.385e-09,1.319e-09,1.165e-09,1.081e-09,1.027e-09,9.689e-10,7.706e-10,6.957e-10,3.757e-10,1.662e-10,8.561e-11,7.837e-11,6.709e-11,5.611e-11,4.697e-11,4.411e-11,4.526e-11,3.662e-11,3.664e-11,3.93e-11,5.066e-11,3.818e-11,7.304e-11,2.099e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,789,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.176,0.1799,0.1895,0.1993,0.2141,0.2345,0.2608,0.2853,0.3108,0.3375,0.3655,1.907,1.931,1.968,2.02,2.071,2.136,2.203,2.283,2.35,2.418,2.483,2.573,2.649,0.9185,-172.9,1.895e+15,2.34e+15
7,0,38.9304,-91.1599,1.856e-09,1.768e-09,1.679e-09,1.59e-09,1.502e-09,1.324e-09,1.217e-09,1.147e-09,9.77e-10,8.784e-10,8.244e-10,7.736e-10,6.458e-10,5.605e-10,3.153e-10,1.601e-10,7.822e-11,6.759e-11,6.561e-11,5.64e-11,4.682e-11,4.317e-11,4.412e-11,3.674e-11,3.662e-11,4.235e-11,5.496e-11,3.978e-11,6.75e-11,2.052e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,775,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.198,0.2018,0.2112,0.2208,0.2353,0.2552,0.2809,0.3048,0.3298,0.3559,0.3832,1.942,1.949,1.986,2.037,2.086,2.151,2.216,2.295,2.36,2.426,2.49,2.579,2.653,0.9605,179.8,1.268e+15,2.244e+15
8,0,39.0472,-91.2091,1.748e-09,1.659e-09,1.569e-09,1.48e-09,1.391e-09,1.212e-09,1.121e-09,1.034e-09,8.586e-10,7.676e-10,7.164e-10,6.695e-10,5.807e-10,4.958e-10,3.162e-10,1.5e-10,7.644e-11,6.843e-11,6.568e-11,5.695e-11,4.704e-11,4.314e-11,4.395e-11,3.666e-11,3.672e-11,4.783e-11,6.159e-11,4.214e-11,6.415e-11,2.053e-10,1020,1015,1010,1005,1000,990,985.1,980,970,960,945,925,900,875,850,825,800,778,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1893,0.1938,0.2027,0.2119,0.2258,0.2448,0.2694,0.2922,0.316,0.341,0.3671,1.968,1.978,2.014,2.063,2.111,2.174,2.237,2.314,2.376,2.44,2.503,2.588,2.659,1.017,173.2,2.22e+15,2.204e+15
9,0,39.1641,-91.2585,1.681e-09,1.598e-09,1.515e-09,1.433e-09,1.35e-09,1.185e-09,1.082e-09,1.019e-09,8.553e-10,7.665e-10,7.168e-10,6.72e-10,5.94e-10,4.943e-10,3.425e-10,1.323e-10,7.296e-11,7.153e-11,6.468e-11,5.698e-11,4.719e-11,4.27e-11,4.294e-11,3.639e-11,3.614e-11,5.434e-11,7.223e-11,4.913e-11,6.189e-11,2.071e-10,1020,1015,1010,1005,1000,990,983.9,980,970,960,945,925,900,875,850,825,800,795,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.183,0.1864,0.1953,0.2043,0.218,0.2368,0.2611,0.2838,0.3074,0.3321,0.3579,1.955,1.984,2.02,2.069,2.117,2.179,2.242,2.318,2.38,2.444,2.506,2.591,2.661,1.085,167.4,1.847e+15,2.263e+15
10,0,39.2809,-91.3081,1.784e-09,1.697e-09,1.611e-09,1.525e-09,1.438e-09,1.265e-09,1.124e-09,1.093e-09,9.205e-10,8.144e-10,7.595e-10,7.117e-10,6.383e-10,4.891e-10,3.305e-10,1.307e-10,7.257e-11,7.08e-11,6.405e-11,5.673e-11,4.79e-11,4.321e-11,4.291e-11,3.634e-11,3.536e-11,6.339e-11,8.451e-11,5.499e-11,6.065e-11,2.108e-10,1020,1015,1010,1005,1000,990,981.9,980,970,960,945,925,900,875,850,825,800,794,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1971,0.1989,0.2083,0.218,0.2326,0.2526,0.2786,0.3028,0.3281,0.3545,0.3822,1.914,1.943,1.981,2.033,2.084,2.149,2.215,2.295,2.36,2.426,2.491,2.58,2.654,1.164,162.3,1.993e+15,2.358e+15
0,1,38.2462,-90.3403,3.145e-09,2.992e-09,2.838e-09,2.684e-09,2.53e-09,2.232e-09,2.223e-09,1.915e-09,1.701e-09,1.616e-09,1.529e-09,1.436e-09,1.302e-09,1.202e-09,1.013e-09,6.884e-10,1.514e-10,8.151e-11,5.827e-11,4.581e-11,4.264e-11,4.115e-11,4.157e-11,3.665e-11,3.808e-11,4.057e-11,4.238e-11,5.023e-11,1.274e-10,2.159e-10,1020,1015,1010,1005,1000,990.3,990,980,970,960,945,925,900,875,850,825,800,770,740,700,673,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2297,0.2301,0.2408,0.2519,0.2633,0.2804,0.304,0.3344,0.3625,0.3918,0.4224,0.4543,0.489,0.5256,0.5758,1.94,1.959,2.03,2.101,2.186,2.258,2.332,2.401,2.497,2.585,0.6952,-101.7,1.589e+15,3.28e+15
1,1,38.3636,-90.3877,3.312e-09,3.158e-09,3.004e-09,2.85e-09,2.696e-09,2.396e-09,2.388e-09,2.08e-09,1.859e-09,1.77e-09,1.674e-09,1.469e-09,1.338e-09,1.222e-09,9.235e-10,6.057e-10,1.634e-10,8.14e-11,5.65e-11,4.562e-11,4.022e-11,3.979e-11,3.499e-11,3.786e-11,4.094e-11,4.206e-11,4.651e-11,1.269e-10,2.072e-10,NaN,1020,1015,1010,1005,1000,990.3,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,0.2103,0.2106,0.2213,0.2323,0.2435,0.2606,0.284,0.3142,0.3421,0.3712,0.4016,0.4334,0.4679,0.5043,0.5542,1.964,2.034,2.106,2.191,2.262,2.335,2.404,2.5,2.587,NaN,0.594,-108.5,2.257e+15,3.156e+15
2,1,38.4809,-90.4352,8.053e-09,7.472e-09,6.891e-09,6.31e-09,5.729e-09,4.636e-09,4.567e-09,3.406e-09,2.54e-09,2.278e-09,2.071e-09,1.75e-09,1.486e-09,1.28e-09,8.606e-10,4.525e-10,1.397e-10,7.586e-11,5.559e-11,4.553e-11,4.004e-11,3.929e-11,3.783e-11,3.402e-11,3.841e-11,4.189e-11,4.352e-11,4.414e-11,1.235e-10,1.999e-10,1020,1015,1010,1005,1000,990.7,990,980,970,960,945,925,900,875,850,825,800,770,740,700,665,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2133,0.214,0.224,0.2342,0.2447,0.2606,0.2824,0.3106,0.3366,0.3637,0.392,0.4216,0.4538,0.4877,0.5342,2.001,2.008,2.075,2.142,2.223,2.29,2.359,2.425,2.516,2.597,0.5046,-117.9,2.842e+15,3.372e+15
3,1,38.5982,-90.4829,8.999e-09,8.347e-09,7.695e-09,7.042e-09,6.39e-09,5.085e-09,4.965e-09,3.781e-09,2.722e-09,2.404e-09,2.173e-09,1.926e-09,1.486e-09,1.31e-09,9.054e-10,3.522e-10,1.166e-10,7.137e-11,5.516e-11,4.562e-11,3.86e-11,3.777e-11,3.615e-11,3.345e-11,3.856e-11,4.204e-11,4.484e-11,4.286e-11,1.163e-10,1.93e-10,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,643,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2263,0.2365,0.2477,0.2593,0.2768,0.3008,0.3319,0.3605,0.3904,0.4217,0.4544,0.4899,0.5274,0.5788,0.6283,1.973,2.022,2.095,2.182,2.254,2.328,2.399,2.497,2.585,0.4342,-130.8,2.16e+15,3.427e+15
4,1,38.7153,-90.5308,7.005e-09,6.503e-09,6.001e-09,5.498e-09,4.996e-09,4.1e-09,3.992e-09,2.988e-09,2.223e-09,1.99e-09,1.813e-09,1.646e-09,1.233e-09,1.082e-09,6.717e-10,2.378e-10,1.065e-10,7.043e-11,5.646e-11,4.552e-11,3.861e-11,3.621e-11,3.369e-11,3.359e-11,3.824e-11,4.366e-11,5.016e-11,4.482e-11,1.056e-10,1.891e-10,1020,1015,1010,1005,1000,991.2,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,562,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2872,0.2887,0.3011,0.3138,0.3268,0.3466,0.3737,0.4087,0.441,0.4747,0.5099,0.5467,0.5867,0.6289,0.6868,0.7425,0.8145,2.033,2.036,2.131,2.21,2.29,2.366,2.471,2.567,0.3932,-147.4,1.636e+15,3.404e+15
5,1,38.8325,-90.5788,5.413e-09,5.016e-09,4.619e-09,4.222e-09,3.825e-09,3.268e-09,3.032e-09,2.238e-09,1.746e-09,1.649e-09,1.559e-09,1.304e-09,1.007e-09,8.599e-10,4.836e-10,2.057e-10,1.203e-10,7.461e-11,5.845e-11,4.52e-11,3.834e-11,3.572e-11,3.398e-11,3.369e-11,3.805e-11,4.745e-11,5.92e-11,4.988e-11,9.449e-11,1.852e-10,1020,1015,1010,1005,1000,993.2,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,567,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3096,0.3142,0.3284,0.3429,0.3577,0.3802,0.411,0.4509,0.4876,0.5258,0.5658,0.6077,0.6531,0.7011,0.7669,0.8302,0.9119,1.944,1.957,2.062,2.149,2.237,2.322,2.438,2.546,0.391,-166,6.593e+14,3.21e+15
6,1,38.9496,-90.6270,3.073e-09,2.885e-09,2.696e-09,2.507e-09,2.319e-09,2.01e-09,1.941e-09,1.564e-09,1.305e-09,1.238e-09,1.171e-09,9.865e-10,7.852e-10,6.442e-10,3.663e-10,1.422e-10,8.906e-11,6.52e-11,5.506e-11,4.575e-11,3.892e-11,3.617e-11,3.431e-11,3.813e-11,4.177e-11,5.125e-11,6.548e-11,5.327e-11,8.373e-11,1.823e-10,1020,1015,1010,1005,1000,992,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,484,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2924,0.2954,0.3108,0.3265,0.3427,0.3672,0.4008,0.4442,0.4843,0.526,0.5697,0.6154,0.6651,0.7175,0.7894,0.8585,0.9478,1.038,1.143,2.04,2.106,2.2,2.291,2.415,2.531,0.4282,177,1.146e+15,2.601e+15
7,1,39.0668,-90.6753,2.025e-09,1.91e-09,1.796e-09,1.681e-09,1.567e-09,1.342e-09,1.338e-09,1.109e-09,9.495e-10,8.93e-10,8.378e-10,7.631e-10,6.507e-10,5.447e-10,3.133e-10,1.167e-10,7.42e-11,6.275e-11,5.517e-11,4.638e-11,3.924e-11,3.586e-11,3.434e-11,3.823e-11,5.715e-11,7.018e-11,7.576e-11,5.815e-11,7.648e-11,1.795e-10,1020,1015,1010,1005,1000,990.2,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,413,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2575,0.2578,0.2732,0.2891,0.3055,0.3302,0.3641,0.408,0.4486,0.4909,0.5352,0.5815,0.6318,0.6849,0.7579,0.8279,0.9184,1.01,1.117,1.205,2.171,2.197,2.289,2.414,2.531,0.496,163.6,5.075e+14,2.158e+15
8,1,39.1839,-90.7238,1.797e-09,1.697e-09,1.598e-09,1.498e-09,1.398e-09,1.199e-09,1.182e-09,9.993e-10,8.492e-10,7.942e-10,7.465e-10,6.912e-10,6.044e-10,5.202e-10,3.033e-10,1.355e-10,7.884e-11,6.311e-11,5.496e-11,4.652e-11,3.958e-11,3.565e-11,3.467e-11,3.971e-11,6.642e-11,7.221e-11,8.345e-11,5.912e-11,7.181e-11,1.787e-10,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,431,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2439,0.2568,0.2713,0.2861,0.3086,0.3393,0.3792,0.416,0.4545,0.4947,0.5368,0.5826,0.6309,0.6972,0.7608,0.8431,0.926,1.023,1.103,2.187,2.244,2.329,2.444,2.55,0.5839,153.9,1.853e+15,2.055e+15
9,1,39.3010,-90.7725,1.679e-09,1.595e-09,1.51e-09,1.425e-09,1.34e-09,1.17e-09,1.164e-09,1.001e-09,8.655e-10,8.145e-10,7.675e-10,7.17e-10,6.352e-10,5.371e-10,3.174e-10,1.581e-10,8.83e-11,6.438e-11,5.46e-11,4.681e-11,4.018e-11,3.583e-11,3.535e-11,4.169e-11,4.437e-11,7.186e-11,8.302e-11,5.548e-11,7.035e-11,1.79e-10,1020,1015,1010,1005,1000,990,989.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,494,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2304,0.2434,0.2573,0.2716,0.2932,0.3228,0.3611,0.3965,0.4335,0.4722,0.5127,0.5567,0.6032,0.6671,0.7282,0.8073,0.887,0.9805,2.099,2.174,2.26,2.343,2.456,2.558,0.6843,146.9,1.064e+15,2.117e+15
10,1,39.4181,-90.8213,2.154e-09,2.049e-09,1.944e-09,1.84e-09,1.735e-09,1.525e-09,1.518e-09,1.316e-09,1.134e-09,1.045e-09,9.548e-10,8.706e-10,7.775e-10,6.239e-10,3.318e-10,1.625e-10,8.442e-11,6.35e-11,5.428e-11,4.69e-11,4.062e-11,3.638e-11,3.6e-11,3.5e-11,4.091e-11,7.694e-11,8.735e-11,5.369e-11,6.767e-11,1.855e-10,1020,1015,1010,1005,1000,990,989.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,596,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2219,0.2342,0.2474,0.2608,0.2812,0.3092,0.3453,0.3788,0.4138,0.4503,0.4886,0.5302,0.5741,0.6345,0.6923,0.767,1.958,2.019,2.118,2.198,2.28,2.36,2.47,2.568,0.7924,141.7,1.295e+15,2.332e+15
0,2,38.3687,-89.8914,1.997e-09,1.869e-09,1.741e-09,1.612e-09,1.484e-09,1.347e-09,1.228e-09,9.725e-10,8.317e-10,7.817e-10,7.327e-10,6.646e-10,6.098e-10,5.402e-10,3.658e-10,1.892e-10,1.066e-10,7.121e-11,5.782e-11,4.498e-11,3.721e-11,3.4e-11,3.465e-11,3.51e-11,4.083e-11,5.107e-11,6.322e-11,5.237e-11,1.236e-10,1.98e-10,1020,1015,1010,1005,1000,994.9,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,555,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2949,0.3009,0.3132,0.3257,0.3385,0.358,0.3847,0.4191,0.4508,0.4837,0.5182,0.5542,0.5932,0.6343,0.6907,0.7451,0.8153,0.886,2.019,2.104,2.181,2.259,2.332,2.434,2.529,0.6376,-61.12,2.465e+15,2.503e+15
1,2,38.4862,-89.9382,3.085e-09,2.865e-09,2.645e-09,2.425e-09,2.205e-09,1.864e-09,1.765e-09,1.325e-09,1.062e-09,9.8e-10,9.072e-10,7.977e-10,7.37e-10,6.603e-10,4.52e-10,2.255e-10,1.092e-10,7.227e-11,5.805e-11,4.5e-11,4.145e-11,3.696e-11,3.346e-11,3.431e-11,4.002e-11,5.78e-11,7.248e-11,5.547e-11,1.211e-10,2.039e-10,1020,1015,1010,1005,1000,992.4,990,980,970,960,945,925,900,875,850,825,800,770,740,700,683,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2666,0.2693,0.2804,0.2917,0.3033,0.3209,0.3449,0.3761,0.4047,0.4345,0.4657,0.4983,0.5337,0.5709,0.6221,1.888,1.92,1.991,2.062,2.147,2.218,2.291,2.36,2.457,2.544,0.5123,-59.35,7.294e+14,2.757e+15
2,2,38.6037,-89.9851,9.631e-09,8.777e-09,7.923e-09,7.069e-09,6.214e-09,4.956e-09,4.506e-09,2.798e-09,1.703e-09,1.314e-09,1.138e-09,9.731e-10,8.43e-10,7.141e-10,5.052e-10,2.463e-10,1.071e-10,6.86e-11,5.541e-11,4.445e-11,3.652e-11,3.322e-11,3.456e-11,4.078e-11,4.611e-11,6.434e-11,7.944e-11,5.953e-11,1.164e-10,2.071e-10,1020,1015,1010,1005,1000,993,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,486,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3268,0.3309,0.3448,0.359,0.3736,0.3956,0.4258,0.4649,0.5009,0.5383,0.5775,0.6184,0.6628,0.7096,0.7738,0.8355,0.9153,0.9956,1.09,2.063,2.125,2.211,2.293,2.404,2.51,0.3878,-56.46,1.821e+15,3.317e+15
